psi_norm		wexb(rad/s)
2.96370E-01	2.02097E+04
2.97021E-01	2.02005E+04
2.97672E-01	2.01912E+04
2.98324E-01	2.01820E+04
2.98975E-01	2.01727E+04
2.99626E-01	2.01636E+04
3.00277E-01	2.01544E+04
3.00928E-01	2.01453E+04
3.01579E-01	2.01362E+04
3.02230E-01	2.01271E+04
3.02882E-01	2.01180E+04
3.03533E-01	2.01090E+04
3.04184E-01	2.01000E+04
3.04835E-01	2.00911E+04
3.05486E-01	2.00822E+04
3.06137E-01	2.00732E+04
3.06788E-01	2.00643E+04
3.07440E-01	2.00555E+04
3.08091E-01	2.00467E+04
3.08742E-01	2.00379E+04
3.09393E-01	2.00291E+04
3.10044E-01	2.00203E+04
3.10695E-01	2.00116E+04
3.11346E-01	2.00029E+04
3.11998E-01	1.99943E+04
3.12649E-01	1.99857E+04
3.13300E-01	1.99770E+04
3.13951E-01	1.99684E+04
3.14602E-01	1.99598E+04
3.15253E-01	1.99512E+04
3.15904E-01	1.99427E+04
3.16556E-01	1.99342E+04
3.17207E-01	1.99257E+04
3.17858E-01	1.99172E+04
3.18509E-01	1.99088E+04
3.19160E-01	1.99004E+04
3.19811E-01	1.98921E+04
3.20462E-01	1.98837E+04
3.21114E-01	1.98754E+04
3.21765E-01	1.98671E+04
3.22416E-01	1.98588E+04
3.23067E-01	1.98505E+04
3.23718E-01	1.98423E+04
3.24369E-01	1.98341E+04
3.25020E-01	1.98259E+04
3.25672E-01	1.98177E+04
3.26323E-01	1.98095E+04
3.26974E-01	1.98014E+04
3.27625E-01	1.97933E+04
3.28276E-01	1.97852E+04
3.28927E-01	1.97772E+04
3.29578E-01	1.97691E+04
3.30230E-01	1.97613E+04
3.30881E-01	1.97535E+04
3.31532E-01	1.97457E+04
3.32183E-01	1.97381E+04
3.32834E-01	1.97307E+04
3.33485E-01	1.97232E+04
3.34136E-01	1.97158E+04
3.34788E-01	1.97085E+04
3.35439E-01	1.97011E+04
3.36090E-01	1.96938E+04
3.36741E-01	1.96865E+04
3.37392E-01	1.96792E+04
3.38043E-01	1.96720E+04
3.38694E-01	1.96648E+04
3.39346E-01	1.96576E+04
3.39997E-01	1.96504E+04
3.40648E-01	1.96432E+04
3.41299E-01	1.96361E+04
3.41950E-01	1.96290E+04
3.42601E-01	1.96219E+04
3.43252E-01	1.96148E+04
3.43904E-01	1.96077E+04
3.44555E-01	1.96007E+04
3.45206E-01	1.95937E+04
3.45857E-01	1.95867E+04
3.46508E-01	1.95797E+04
3.47159E-01	1.95727E+04
3.47810E-01	1.95657E+04
3.48462E-01	1.95588E+04
3.49113E-01	1.95520E+04
3.49764E-01	1.95452E+04
3.50415E-01	1.95383E+04
3.51066E-01	1.95314E+04
3.51717E-01	1.95246E+04
3.52368E-01	1.95178E+04
3.53020E-01	1.95110E+04
3.53671E-01	1.95043E+04
3.54322E-01	1.94975E+04
3.54973E-01	1.94907E+04
3.55624E-01	1.94840E+04
3.56275E-01	1.94774E+04
3.56926E-01	1.94708E+04
3.57578E-01	1.94641E+04
3.58229E-01	1.94574E+04
3.58880E-01	1.94508E+04
3.59531E-01	1.94442E+04
3.60182E-01	1.94377E+04
3.60833E-01	1.94312E+04
3.61484E-01	1.94246E+04
3.62136E-01	1.94180E+04
3.62787E-01	1.94115E+04
3.63438E-01	1.94051E+04
3.64089E-01	1.93987E+04
3.64740E-01	1.93922E+04
3.65391E-01	1.93857E+04
3.66042E-01	1.93793E+04
3.66694E-01	1.93729E+04
3.67345E-01	1.93666E+04
3.67996E-01	1.93602E+04
3.68647E-01	1.93539E+04
3.69298E-01	1.93475E+04
3.69949E-01	1.93412E+04
3.70600E-01	1.93349E+04
3.71252E-01	1.93287E+04
3.71903E-01	1.93224E+04
3.72554E-01	1.93161E+04
3.73205E-01	1.93098E+04
3.73856E-01	1.93036E+04
3.74507E-01	1.92974E+04
3.75158E-01	1.92913E+04
3.75810E-01	1.92852E+04
3.76461E-01	1.92791E+04
3.77112E-01	1.92730E+04
3.77763E-01	1.92669E+04
3.78414E-01	1.92608E+04
3.79065E-01	1.92548E+04
3.79716E-01	1.92487E+04
3.80368E-01	1.92426E+04
3.81019E-01	1.92366E+04
3.81670E-01	1.92306E+04
3.82321E-01	1.92246E+04
3.82972E-01	1.92187E+04
3.83623E-01	1.92127E+04
3.84274E-01	1.92067E+04
3.84926E-01	1.92007E+04
3.85577E-01	1.91948E+04
3.86228E-01	1.91889E+04
3.86879E-01	1.91830E+04
3.87530E-01	1.91771E+04
3.88181E-01	1.91712E+04
3.88832E-01	1.91655E+04
3.89484E-01	1.91600E+04
3.90135E-01	1.91544E+04
3.90786E-01	1.91490E+04
3.91437E-01	1.91436E+04
3.92088E-01	1.91383E+04
3.92739E-01	1.91329E+04
3.93390E-01	1.91276E+04
3.94042E-01	1.91223E+04
3.94693E-01	1.91170E+04
3.95344E-01	1.91117E+04
3.95995E-01	1.91064E+04
3.96646E-01	1.91011E+04
3.97297E-01	1.90959E+04
3.97948E-01	1.90906E+04
3.98600E-01	1.90854E+04
3.99251E-01	1.90802E+04
3.99902E-01	1.90750E+04
4.00553E-01	1.90698E+04
4.01204E-01	1.90647E+04
4.01855E-01	1.90595E+04
4.02506E-01	1.90544E+04
4.03158E-01	1.90493E+04
4.03809E-01	1.90442E+04
4.04460E-01	1.90390E+04
4.05111E-01	1.90339E+04
4.05762E-01	1.90289E+04
4.06413E-01	1.90238E+04
4.07064E-01	1.90188E+04
4.07716E-01	1.90137E+04
4.08367E-01	1.90087E+04
4.09018E-01	1.90037E+04
4.09669E-01	1.89987E+04
4.10320E-01	1.89937E+04
4.10971E-01	1.89887E+04
4.11622E-01	1.89837E+04
4.12274E-01	1.89788E+04
4.12925E-01	1.89738E+04
4.13576E-01	1.89689E+04
4.14227E-01	1.89640E+04
4.14878E-01	1.89591E+04
4.15529E-01	1.89542E+04
4.16180E-01	1.89493E+04
4.16832E-01	1.89445E+04
4.17483E-01	1.89396E+04
4.18134E-01	1.89347E+04
4.18785E-01	1.89299E+04
4.19436E-01	1.89251E+04
4.20087E-01	1.89203E+04
4.20738E-01	1.89155E+04
4.21390E-01	1.89106E+04
4.22041E-01	1.89059E+04
4.22692E-01	1.89011E+04
4.23343E-01	1.88964E+04
4.23994E-01	1.88916E+04
4.24645E-01	1.88868E+04
4.25296E-01	1.88821E+04
4.25948E-01	1.88774E+04
4.26599E-01	1.88728E+04
4.27250E-01	1.88681E+04
4.27901E-01	1.88634E+04
4.28552E-01	1.88587E+04
4.29203E-01	1.88541E+04
4.29854E-01	1.88494E+04
4.30506E-01	1.88448E+04
4.31157E-01	1.88402E+04
4.31808E-01	1.88356E+04
4.32459E-01	1.88310E+04
4.33110E-01	1.88264E+04
4.33761E-01	1.88218E+04
4.34412E-01	1.88172E+04
4.35064E-01	1.88127E+04
4.35715E-01	1.88081E+04
4.36366E-01	1.88036E+04
4.37017E-01	1.87990E+04
4.37668E-01	1.87945E+04
4.38319E-01	1.87900E+04
4.38970E-01	1.87855E+04
4.39622E-01	1.87810E+04
4.40273E-01	1.87766E+04
4.40924E-01	1.87721E+04
4.41575E-01	1.87677E+04
4.42226E-01	1.87632E+04
4.42877E-01	1.87588E+04
4.43528E-01	1.87544E+04
4.44180E-01	1.87500E+04
4.44831E-01	1.87456E+04
4.45482E-01	1.87412E+04
4.46133E-01	1.87368E+04
4.46784E-01	1.87325E+04
4.47435E-01	1.87281E+04
4.48086E-01	1.87237E+04
4.48738E-01	1.87194E+04
4.49389E-01	1.87150E+04
4.50040E-01	1.87107E+04
